,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
2606,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4691.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2609,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4695.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2610,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4699.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2611,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4700.633333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2612,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4702.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2613,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4703.633333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2614,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4707.633333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2615,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4711.633333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2616,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4715.633333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2617,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4717.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2618,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4718.633333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2619,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4720.133333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2620,,WTIV,Transit,12.0,200000.0,ACTION,4732.133333333337,TurbineInstallation,,,,,,,,,
2621,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4734.133333333337,TurbineInstallation,,,,,,,,,
2622,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4734.56666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2623,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4737.56666666667,TurbineInstallation,,,,,,,,,
2624,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4738.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2625,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4744.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2626,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4747.31666666667,TurbineInstallation,,,,,,,,,
2627,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4748.81666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2628,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4754.81666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2629,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4757.81666666667,TurbineInstallation,,,,,,,,,
2630,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4758.81666666667,TurbineInstallation,,,,,,,,,
2631,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4760.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2632,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4766.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2633,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4767.31666666667,TurbineInstallation,,,,,,,,,
2634,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4768.31666666667,TurbineInstallation,,,,,,,,,
2635,,WTIV,Delay,4.0,66666.66666666667,ACTION,4772.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2636,,WTIV,Lift Blade,1.5,25000.0,ACTION,4773.81666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2640,,WTIV,Delay,32.0,533333.3333333334,ACTION,4805.81666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2642,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4809.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2644,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4810.31666666667,TurbineInstallation,,,,,,,,,
2646,,WTIV,Lift Blade,1.5,25000.0,ACTION,4811.81666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2647,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4815.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2648,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4816.31666666667,TurbineInstallation,,,,,,,,,
2650,,WTIV,Lift Blade,1.5,25000.0,ACTION,4817.81666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2651,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4821.31666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2652,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4821.750000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2654,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4823.750000000004,TurbineInstallation,,,,,,,,,
2655,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4824.183333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2658,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4827.183333333337,TurbineInstallation,,,,,,,,,
2659,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4827.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2661,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4833.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2663,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4836.933333333337,TurbineInstallation,,,,,,,,,
2665,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4838.433333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2666,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4844.433333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2667,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4847.433333333337,TurbineInstallation,,,,,,,,,
2668,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4848.433333333337,TurbineInstallation,,,,,,,,,
2669,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4849.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2670,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4855.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2671,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4856.933333333337,TurbineInstallation,,,,,,,,,
2672,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4857.933333333337,TurbineInstallation,,,,,,,,,
2673,,WTIV,Lift Blade,1.5,25000.0,ACTION,4859.433333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2674,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4862.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2675,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4863.933333333337,TurbineInstallation,,,,,,,,,
2676,,WTIV,Lift Blade,1.5,25000.0,ACTION,4865.433333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2677,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4868.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2678,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4869.933333333337,TurbineInstallation,,,,,,,,,
2679,,WTIV,Lift Blade,1.5,25000.0,ACTION,4871.433333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2680,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4874.933333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2681,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4875.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2682,,WTIV,Transit,12.0,200000.0,ACTION,4887.36666666667,TurbineInstallation,,,,,,,,,
2683,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4891.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2684,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4895.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2686,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4899.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2688,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4900.86666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2689,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4902.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2690,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4903.86666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2692,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4907.86666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2694,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,4911.86666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2697,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,4915.86666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2698,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4917.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2699,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4918.86666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2701,,WTIV,Fasten Blade,1.5,25000.0,ACTION,4920.36666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2704,,WTIV,Transit,12.0,200000.0,ACTION,4932.36666666667,TurbineInstallation,,,,,,,,,
2705,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4934.36666666667,TurbineInstallation,,,,,,,,,
2706,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4934.800000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2707,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4937.800000000004,TurbineInstallation,,,,,,,,,
2708,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4938.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2709,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4944.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2710,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4947.550000000004,TurbineInstallation,,,,,,,,,
2711,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,4949.050000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2712,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4955.050000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2713,,WTIV,Release Nacelle,3.0,50000.0,ACTION,4958.050000000004,TurbineInstallation,,,,,,,,,
2714,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4959.050000000004,TurbineInstallation,,,,,,,,,
2715,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,4960.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2716,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,4966.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2717,,WTIV,Reequip,1.0,16666.666666666668,ACTION,4967.550000000004,TurbineInstallation,,,,,,,,,
2718,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4968.550000000004,TurbineInstallation,,,,,,,,,
2719,,WTIV,Lift Blade,1.5,25000.0,ACTION,4970.050000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2720,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4973.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2721,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4974.550000000004,TurbineInstallation,,,,,,,,,
2722,,WTIV,Lift Blade,1.5,25000.0,ACTION,4976.050000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2723,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4979.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2724,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,4980.550000000004,TurbineInstallation,,,,,,,,,
2725,,WTIV,Lift Blade,1.5,25000.0,ACTION,4982.050000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2726,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,4985.550000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2727,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,4985.983333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2729,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,4987.983333333337,TurbineInstallation,,,,,,,,,
2731,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,4988.416666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2732,,WTIV,Release Tower Section,3.0,50000.0,ACTION,4991.416666666671,TurbineInstallation,,,,,,,,,
2733,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,4992.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2735,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,4998.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2738,,WTIV,Release Tower Section,3.0,50000.0,ACTION,5001.166666666671,TurbineInstallation,,,,,,,,,
2740,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,5002.666666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2742,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,5008.666666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2743,,WTIV,Release Nacelle,3.0,50000.0,ACTION,5011.666666666671,TurbineInstallation,,,,,,,,,
2744,,WTIV,Reequip,1.0,16666.666666666668,ACTION,5012.666666666671,TurbineInstallation,,,,,,,,,
2747,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,5014.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2749,,WTIV,Delay,10.0,166666.6666666667,ACTION,5024.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2750,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,5030.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2751,,WTIV,Reequip,1.0,16666.666666666668,ACTION,5031.166666666671,TurbineInstallation,,,,,,,,,
2752,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5032.166666666671,TurbineInstallation,,,,,,,,,
2753,,WTIV,Lift Blade,1.5,25000.0,ACTION,5033.666666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2754,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5037.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2755,,WTIV,Delay,1.0,16666.666666666668,ACTION,5038.166666666671,TurbineInstallation,,,,,,,,,
2756,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5039.166666666671,TurbineInstallation,,,,,,,,,
2757,,WTIV,Lift Blade,1.5,25000.0,ACTION,5040.666666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2758,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5044.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2760,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5045.166666666671,TurbineInstallation,,,,,,,,,
2761,,WTIV,Lift Blade,1.5,25000.0,ACTION,5046.666666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2762,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5050.166666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2763,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,5050.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2764,,WTIV,Transit,12.0,200000.0,ACTION,5062.600000000004,TurbineInstallation,,,,,,,,,
2765,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5066.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2766,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5070.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2767,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,5074.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2768,,WTIV,Fasten Blade,1.5,25000.0,ACTION,5076.100000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2769,,WTIV,Fasten Blade,1.5,25000.0,ACTION,5077.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2770,,WTIV,Fasten Blade,1.5,25000.0,ACTION,5079.100000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2773,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5083.100000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2775,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,5087.100000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2776,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,5091.100000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2778,,WTIV,Fasten Blade,1.5,25000.0,ACTION,5092.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2779,,WTIV,Fasten Blade,1.5,25000.0,ACTION,5094.100000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2782,,WTIV,Fasten Blade,1.5,25000.0,ACTION,5095.600000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2786,,WTIV,Transit,12.0,200000.0,ACTION,5107.600000000004,TurbineInstallation,,,,,,,,,
2787,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,5109.600000000004,TurbineInstallation,,,,,,,,,
2788,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,5110.033333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2789,,WTIV,Release Tower Section,3.0,50000.0,ACTION,5113.033333333337,TurbineInstallation,,,,,,,,,
2790,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,5113.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2791,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,5119.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2792,,WTIV,Release Tower Section,3.0,50000.0,ACTION,5122.783333333337,TurbineInstallation,,,,,,,,,
2793,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,5124.283333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2794,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,5130.283333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2795,,WTIV,Release Nacelle,3.0,50000.0,ACTION,5133.283333333337,TurbineInstallation,,,,,,,,,
2796,,WTIV,Reequip,1.0,16666.666666666668,ACTION,5134.283333333337,TurbineInstallation,,,,,,,,,
2797,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,5135.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2798,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,5141.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2799,,WTIV,Reequip,1.0,16666.666666666668,ACTION,5142.783333333337,TurbineInstallation,,,,,,,,,
2800,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5143.783333333337,TurbineInstallation,,,,,,,,,
2801,,WTIV,Lift Blade,1.5,25000.0,ACTION,5145.283333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2804,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5148.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2805,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5149.783333333337,TurbineInstallation,,,,,,,,,
2806,,WTIV,Lift Blade,1.5,25000.0,ACTION,5151.283333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2808,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5154.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2809,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5155.783333333337,TurbineInstallation,,,,,,,,,
2810,,WTIV,Lift Blade,1.5,25000.0,ACTION,5157.283333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2813,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5160.783333333337,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2814,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,5161.216666666671,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2816,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,5163.216666666671,TurbineInstallation,,,,,,,,,
2817,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,5163.650000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2818,,WTIV,Release Tower Section,3.0,50000.0,ACTION,5166.650000000004,TurbineInstallation,,,,,,,,,
2820,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,5167.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2822,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,5173.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2824,,WTIV,Release Tower Section,3.0,50000.0,ACTION,5176.400000000004,TurbineInstallation,,,,,,,,,
2825,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,5177.900000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2826,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,5183.900000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2827,,WTIV,Release Nacelle,3.0,50000.0,ACTION,5186.900000000004,TurbineInstallation,,,,,,,,,
2828,,WTIV,Reequip,1.0,16666.666666666668,ACTION,5187.900000000004,TurbineInstallation,,,,,,,,,
2829,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,5189.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2830,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,5195.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2831,,WTIV,Reequip,1.0,16666.666666666668,ACTION,5196.400000000004,TurbineInstallation,,,,,,,,,
2832,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5197.400000000004,TurbineInstallation,,,,,,,,,
2833,,WTIV,Lift Blade,1.5,25000.0,ACTION,5198.900000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2835,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5202.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2837,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5203.400000000004,TurbineInstallation,,,,,,,,,
2838,,WTIV,Lift Blade,1.5,25000.0,ACTION,5204.900000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2840,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5208.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2841,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,5209.400000000004,TurbineInstallation,,,,,,,,,
2842,,WTIV,Lift Blade,1.5,25000.0,ACTION,5210.900000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2844,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,5214.400000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2845,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,5214.833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
