,cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
3005,0.0,0.0,Rope Transport Railcar,Full: Transport Ropes,336.0,ACTION,33847.11060000001,MooringSystemSupplyChain,10.0,,,
3006,0.0,,Rope Transport Railcar,Rope arrives at Port.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,10.0,140.0,743.0,1630.023719300014
3007,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,9.0,,743.0,1630.023719300014
3008,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,8.0,,743.0,1630.023719300014
3009,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,7.0,,743.0,1630.023719300014
3010,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,6.0,,743.0,1630.023719300014
3011,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,5.0,,743.0,1630.023719300014
3012,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,4.0,,743.0,1630.023719300014
3013,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,3.0,,743.0,1630.023719300014
3014,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,2.0,,743.0,1630.023719300014
3015,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,1.0,,743.0,1630.023719300014
3016,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,33847.11060000001,MooringSystemSupplyChain,0.0,,743.0,1630.023719300014
3017,0.0,2.0,Ropes Production 1,"152, Manufacture: polyester_d0.123",218.2664,ACTION,33947.66210000001,MooringSystemSupplyChain,,,,
3018,0.0,1.0,Anchors Production 1,"186, Manufacture: suction_anchor_d2.42",182.5,ACTION,33965.5,MooringSystemSupplyChain,,,,
3019,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,33965.5,MooringSystemSupplyChain,,,,
3020,0.0,,Anchor Transport Vessel,"Loading Anchor, 186",0.0,ACTION,33965.5,MooringSystemSupplyChain,6.0,,,
3021,0.0,1.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,34015.11060000001,MooringSystemSupplyChain,0.0,150.0,743.0,1630.023719300014
3022,0.0,,Rope Transport Railcar,"Loading Rope, 151",0.0,ACTION,34015.11060000001,MooringSystemSupplyChain,1.0,,,
3023,0.0,,Rope Transport Railcar,"Loading Rope, 152",0.0,ACTION,34015.11060000001,MooringSystemSupplyChain,2.0,,,
3024,0.0,1.0,Anchors Production 1,"187, Manufacture: suction_anchor_d2.2",182.5,ACTION,34148.0,MooringSystemSupplyChain,,,,
3025,0.0,3.0,Ropes Production 1,"153, Manufacture: polyester_d0.123",215.7232,ACTION,34163.38530000001,MooringSystemSupplyChain,,,,
3026,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,148.27470000000176,ACTION,34163.38530000001,MooringSystemSupplyChain,,,,
3027,0.0,,Rope Transport Railcar,"Loading Rope, 153",0.0,ACTION,34163.38530000001,MooringSystemSupplyChain,3.0,,,
3028,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,34301.5,MooringSystemSupplyChain,6.0,,,
3029,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,34301.5,MooringSystemSupplyChain,6.0,180.0,743.0,1630.023719300014
3030,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,34301.5,MooringSystemSupplyChain,5.0,,743.0,1630.023719300014
3031,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,34301.5,MooringSystemSupplyChain,4.0,,743.0,1630.023719300014
3032,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,34301.5,MooringSystemSupplyChain,3.0,,743.0,1630.023719300014
3033,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,34301.5,MooringSystemSupplyChain,2.0,,743.0,1630.023719300014
3034,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,34301.5,MooringSystemSupplyChain,1.0,,743.0,1630.023719300014
3035,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,34301.5,MooringSystemSupplyChain,0.0,,743.0,1630.023719300014
3036,0.0,2.0,Anchors Production 1,"188, Manufacture: suction_anchor_d2.05",182.5,ACTION,34330.5,MooringSystemSupplyChain,,,,
3037,0.0,1.0,Ropes Production 1,"154, Manufacture: polyester_d0.123",215.6671,ACTION,34379.05240000001,MooringSystemSupplyChain,,,,
3038,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,215.66709999999875,ACTION,34379.05240000001,MooringSystemSupplyChain,,,,
3039,0.0,,Rope Transport Railcar,"Loading Rope, 154",0.0,ACTION,34379.05240000001,MooringSystemSupplyChain,4.0,,,
3040,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,34469.5,MooringSystemSupplyChain,0.0,186.0,743.0,1630.023719300014
3041,0.0,,Anchor Transport Vessel,"Loading Anchor, 187",0.0,ACTION,34469.5,MooringSystemSupplyChain,1.0,,,
3042,0.0,,Anchor Transport Vessel,"Loading Anchor, 188",0.0,ACTION,34469.5,MooringSystemSupplyChain,2.0,,,
3043,0.0,3.0,Anchors Production 1,"189, Manufacture: suction_anchor_d2.23",182.5,ACTION,34513.0,MooringSystemSupplyChain,,,,
3044,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,34513.0,MooringSystemSupplyChain,,,,
3045,0.0,,Anchor Transport Vessel,"Loading Anchor, 189",0.0,ACTION,34513.0,MooringSystemSupplyChain,3.0,,,
3046,0.0,1.0,Ropes Production 1,"155, Manufacture: polyester_d0.123",215.3118,ACTION,34594.36420000001,MooringSystemSupplyChain,,,,
3047,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,215.31180000000313,ACTION,34594.36420000001,MooringSystemSupplyChain,,,,
3048,0.0,,Rope Transport Railcar,"Loading Rope, 155",0.0,ACTION,34594.36420000001,MooringSystemSupplyChain,5.0,,,
3049,0.0,1.0,Anchors Production 1,"190, Manufacture: suction_anchor_d2.22",182.5,ACTION,34695.5,MooringSystemSupplyChain,,,,
3050,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,34695.5,MooringSystemSupplyChain,,,,
3051,0.0,,Anchor Transport Vessel,"Loading Anchor, 190",0.0,ACTION,34695.5,MooringSystemSupplyChain,4.0,,,
3052,0.0,1.0,Ropes Production 1,"156, Manufacture: polyester_d0.123",215.424,ACTION,34809.78820000001,MooringSystemSupplyChain,,,,
3053,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,215.42399999999907,ACTION,34809.78820000001,MooringSystemSupplyChain,,,,
3054,0.0,,Rope Transport Railcar,"Loading Rope, 156",0.0,ACTION,34809.78820000001,MooringSystemSupplyChain,6.0,,,
3055,0.0,1.0,Anchors Production 1,"191, Manufacture: suction_anchor_d2.44",182.5,ACTION,34878.0,MooringSystemSupplyChain,,,,
3056,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,34878.0,MooringSystemSupplyChain,,,,
3057,0.0,,Anchor Transport Vessel,"Loading Anchor, 191",0.0,ACTION,34878.0,MooringSystemSupplyChain,5.0,,,
3058,0.0,1.0,Ropes Production 1,"157, Manufacture: polyester_d0.123",216.84519999999998,ACTION,35026.63340000001,MooringSystemSupplyChain,,,,
3059,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.8452000000034,ACTION,35026.63340000001,MooringSystemSupplyChain,,,,
3060,0.0,,Rope Transport Railcar,"Loading Rope, 157",0.0,ACTION,35026.63340000001,MooringSystemSupplyChain,7.0,,,
3061,0.0,1.0,Anchors Production 1,"192, Manufacture: suction_anchor_d2.2",182.5,ACTION,35060.5,MooringSystemSupplyChain,,,,
3062,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,35060.5,MooringSystemSupplyChain,,,,
3063,0.0,,Anchor Transport Vessel,"Loading Anchor, 192",0.0,ACTION,35060.5,MooringSystemSupplyChain,6.0,,,
3064,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,35061.0,MooringSystemSupplyChain,,,,
3065,0.0,1.0,Ropes Production 1,"158, Manufacture: polyester_d0.123",216.80780000000001,ACTION,35243.441200000016,MooringSystemSupplyChain,,,,
3066,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.80780000000232,ACTION,35243.441200000016,MooringSystemSupplyChain,,,,
3067,0.0,,Rope Transport Railcar,"Loading Rope, 158",0.0,ACTION,35243.441200000016,MooringSystemSupplyChain,8.0,,,
3068,0.0,1.0,Anchors Production 1,"193, Manufacture: suction_anchor_d1.34",182.5,ACTION,35243.5,MooringSystemSupplyChain,,,,
3069,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,35244.0,MooringSystemSupplyChain,,,,
3070,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,35396.5,MooringSystemSupplyChain,6.0,,,
3071,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,35396.5,MooringSystemSupplyChain,6.0,186.0,743.0,1630.023719300014
3072,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,35396.5,MooringSystemSupplyChain,5.0,,743.0,1630.023719300014
3073,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,35396.5,MooringSystemSupplyChain,4.0,,744.0,1386.5738223000153
3074,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,35396.5,MooringSystemSupplyChain,3.0,,744.0,1386.5738223000153
3075,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,35396.5,MooringSystemSupplyChain,2.0,,744.0,1386.5738223000153
3076,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,35396.5,MooringSystemSupplyChain,1.0,,744.0,1386.5738223000153
3077,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,35396.5,MooringSystemSupplyChain,0.0,,744.0,1386.5738223000153
3078,0.0,2.0,Anchors Production 1,"194, Manufacture: suction_anchor_d1.49",182.5,ACTION,35426.5,MooringSystemSupplyChain,,,,
3079,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,35427.0,MooringSystemSupplyChain,,,,
3080,0.0,1.0,Ropes Production 1,"159, Manufacture: polyester_d0.123",216.172,ACTION,35459.613200000014,MooringSystemSupplyChain,,,,
3081,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.17199999999866,ACTION,35459.613200000014,MooringSystemSupplyChain,,,,
3082,0.0,,Rope Transport Railcar,"Loading Rope, 159",0.0,ACTION,35459.613200000014,MooringSystemSupplyChain,9.0,,,
3083,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,35564.5,MooringSystemSupplyChain,0.0,192.0,744.0,1386.5738223000153
3084,0.0,,Anchor Transport Vessel,"Loading Anchor, 193",0.0,ACTION,35564.5,MooringSystemSupplyChain,1.0,,,
3085,0.0,,Anchor Transport Vessel,"Loading Anchor, 194",0.0,ACTION,35564.5,MooringSystemSupplyChain,2.0,,,
3086,0.0,3.0,Anchors Production 1,"195, Manufacture: suction_anchor_d1.4",182.5,ACTION,35609.5,MooringSystemSupplyChain,,,,
3087,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,45.0,ACTION,35609.5,MooringSystemSupplyChain,,,,
3088,0.0,,Anchor Transport Vessel,"Loading Anchor, 195",0.0,ACTION,35609.5,MooringSystemSupplyChain,3.0,,,
3089,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,35610.0,MooringSystemSupplyChain,,,,
3090,0.0,1.0,Ropes Production 1,"160, Manufacture: polyester_d0.123",216.1159,ACTION,35675.72910000001,MooringSystemSupplyChain,,,,
3091,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.11589999999705,ACTION,35675.72910000001,MooringSystemSupplyChain,,,,
3092,0.0,,Rope Transport Railcar,"Loading Rope, 160",0.0,ACTION,35675.72910000001,MooringSystemSupplyChain,10.0,,,
3093,0.0,1.0,Anchors Production 1,"196, Manufacture: suction_anchor_d1.39",182.5,ACTION,35792.5,MooringSystemSupplyChain,,,,
3094,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,35792.5,MooringSystemSupplyChain,,,,
3095,0.0,,Anchor Transport Vessel,"Loading Anchor, 196",0.0,ACTION,35792.5,MooringSystemSupplyChain,4.0,,,
3096,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,35793.0,MooringSystemSupplyChain,,,,
3097,0.0,1.0,Ropes Production 1,"161, Manufacture: polyester_d0.123",215.21830000000003,ACTION,35890.94740000001,MooringSystemSupplyChain,,,,
3098,0.0,1.0,Anchors Production 1,"197, Manufacture: suction_anchor_d1.51",182.5,ACTION,35975.5,MooringSystemSupplyChain,,,,
3099,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,35975.5,MooringSystemSupplyChain,,,,
3100,0.0,,Anchor Transport Vessel,"Loading Anchor, 197",0.0,ACTION,35975.5,MooringSystemSupplyChain,5.0,,,
3101,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,35976.0,MooringSystemSupplyChain,,,,
3102,0.0,0.0,Rope Transport Railcar,Full: Transport Ropes,336.0,ACTION,36011.72910000001,MooringSystemSupplyChain,10.0,,,
3103,0.0,,Rope Transport Railcar,Rope arrives at Port.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,10.0,150.0,744.0,1386.5738223000153
3104,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,9.0,,744.0,1386.5738223000153
3105,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,8.0,,744.0,1386.5738223000153
3106,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,7.0,,744.0,1386.5738223000153
3107,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,6.0,,744.0,1386.5738223000153
3108,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,5.0,,744.0,1386.5738223000153
3109,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,4.0,,744.0,1386.5738223000153
3110,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,3.0,,744.0,1386.5738223000153
3111,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,2.0,,744.0,1386.5738223000153
3112,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,1.0,,744.0,1386.5738223000153
3113,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,36011.72910000001,MooringSystemSupplyChain,0.0,,744.0,1386.5738223000153
3114,0.0,2.0,Ropes Production 1,"162, Manufacture: polyester_d0.123",215.29309999999998,ACTION,36106.240500000014,MooringSystemSupplyChain,,,,
3115,0.0,1.0,Anchors Production 1,"198, Manufacture: suction_anchor_d1.51",182.5,ACTION,36158.5,MooringSystemSupplyChain,,,,
3116,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,36158.5,MooringSystemSupplyChain,,,,
3117,0.0,,Anchor Transport Vessel,"Loading Anchor, 198",0.0,ACTION,36158.5,MooringSystemSupplyChain,6.0,,,
3118,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,36159.0,MooringSystemSupplyChain,,,,
3119,0.0,1.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,36179.72910000001,MooringSystemSupplyChain,0.0,160.0,744.0,1386.5738223000153
3120,0.0,,Rope Transport Railcar,"Loading Rope, 161",0.0,ACTION,36179.72910000001,MooringSystemSupplyChain,1.0,,,
3121,0.0,,Rope Transport Railcar,"Loading Rope, 162",0.0,ACTION,36179.72910000001,MooringSystemSupplyChain,2.0,,,
3122,0.0,3.0,Ropes Production 1,"163, Manufacture: polyester_d0.123",217.53709999999998,ACTION,36323.777600000016,MooringSystemSupplyChain,,,,
3123,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,144.04850000000442,ACTION,36323.777600000016,MooringSystemSupplyChain,,,,
3124,0.0,,Rope Transport Railcar,"Loading Rope, 163",0.0,ACTION,36323.777600000016,MooringSystemSupplyChain,3.0,,,
3125,0.0,1.0,Anchors Production 1,"199, Manufacture: suction_anchor_d1.4",182.5,ACTION,36341.5,MooringSystemSupplyChain,,,,
3126,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,36342.0,MooringSystemSupplyChain,,,,
3127,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,36494.5,MooringSystemSupplyChain,6.0,,,
3128,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,36494.5,MooringSystemSupplyChain,6.0,192.0,744.0,1386.5738223000153
3129,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,36494.5,MooringSystemSupplyChain,5.0,,744.0,1386.5738223000153
3130,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,36494.5,MooringSystemSupplyChain,4.0,,745.0,1211.847792000015
3131,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,36494.5,MooringSystemSupplyChain,3.0,,745.0,1211.847792000015
3132,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,36494.5,MooringSystemSupplyChain,2.0,,746.0,1028.1222577000153
3133,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,36494.5,MooringSystemSupplyChain,1.0,,746.0,1028.1222577000153
3134,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,36494.5,MooringSystemSupplyChain,0.0,,746.0,1028.1222577000153
3135,0.0,2.0,Anchors Production 1,"200, Manufacture: suction_anchor_d1.4",182.5,ACTION,36524.5,MooringSystemSupplyChain,,,,
3136,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,36525.0,MooringSystemSupplyChain,,,,
3137,0.0,1.0,Ropes Production 1,"164, Manufacture: polyester_d0.123",217.5558,ACTION,36541.33340000002,MooringSystemSupplyChain,,,,
3138,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,217.5558000000019,ACTION,36541.33340000002,MooringSystemSupplyChain,,,,
3139,0.0,,Rope Transport Railcar,"Loading Rope, 164",0.0,ACTION,36541.33340000002,MooringSystemSupplyChain,4.0,,,
3140,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,36662.5,MooringSystemSupplyChain,0.0,198.0,746.0,1028.1222577000153
3141,0.0,,Anchor Transport Vessel,"Loading Anchor, 199",0.0,ACTION,36662.5,MooringSystemSupplyChain,1.0,,,
3142,0.0,,Anchor Transport Vessel,"Loading Anchor, 200",0.0,ACTION,36662.5,MooringSystemSupplyChain,2.0,,,
3143,0.0,3.0,Anchors Production 1,"201, Manufacture: suction_anchor_d1.33",182.5,ACTION,36707.5,MooringSystemSupplyChain,,,,
3144,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,45.0,ACTION,36707.5,MooringSystemSupplyChain,,,,
3145,0.0,,Anchor Transport Vessel,"Loading Anchor, 201",0.0,ACTION,36707.5,MooringSystemSupplyChain,3.0,,,
3146,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,36708.0,MooringSystemSupplyChain,,,,
3147,0.0,1.0,Ropes Production 1,"165, Manufacture: polyester_d0.123",217.9672,ACTION,36759.30060000002,MooringSystemSupplyChain,,,,
3148,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,217.96719999999914,ACTION,36759.30060000002,MooringSystemSupplyChain,,,,
3149,0.0,,Rope Transport Railcar,"Loading Rope, 165",0.0,ACTION,36759.30060000002,MooringSystemSupplyChain,5.0,,,
3150,0.0,1.0,Anchors Production 1,"202, Manufacture: suction_anchor_d1.39",182.5,ACTION,36890.5,MooringSystemSupplyChain,,,,
3151,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,36890.5,MooringSystemSupplyChain,,,,
3152,0.0,,Anchor Transport Vessel,"Loading Anchor, 202",0.0,ACTION,36890.5,MooringSystemSupplyChain,4.0,,,
3153,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,36891.0,MooringSystemSupplyChain,,,,
3154,0.0,1.0,Ropes Production 1,"166, Manufacture: polyester_d0.123",217.9111,ACTION,36977.211700000014,MooringSystemSupplyChain,,,,
3155,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,217.91109999999753,ACTION,36977.211700000014,MooringSystemSupplyChain,,,,
3156,0.0,,Rope Transport Railcar,"Loading Rope, 166",0.0,ACTION,36977.211700000014,MooringSystemSupplyChain,6.0,,,
3157,0.0,1.0,Anchors Production 1,"203, Manufacture: suction_anchor_d1.42",182.5,ACTION,37073.5,MooringSystemSupplyChain,,,,
3158,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,37073.5,MooringSystemSupplyChain,,,,
3159,0.0,,Anchor Transport Vessel,"Loading Anchor, 203",0.0,ACTION,37073.5,MooringSystemSupplyChain,5.0,,,
3160,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,37074.0,MooringSystemSupplyChain,,,,
3161,0.0,1.0,Ropes Production 1,"167, Manufacture: polyester_d0.123",216.20940000000002,ACTION,37193.421100000014,MooringSystemSupplyChain,,,,
3162,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,216.20939999999973,ACTION,37193.421100000014,MooringSystemSupplyChain,,,,
3163,0.0,,Rope Transport Railcar,"Loading Rope, 167",0.0,ACTION,37193.421100000014,MooringSystemSupplyChain,7.0,,,
3164,0.0,1.0,Anchors Production 1,"204, Manufacture: suction_anchor_d1.51",182.5,ACTION,37256.5,MooringSystemSupplyChain,,,,
3165,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,37256.5,MooringSystemSupplyChain,,,,
3166,0.0,,Anchor Transport Vessel,"Loading Anchor, 204",0.0,ACTION,37256.5,MooringSystemSupplyChain,6.0,,,
3167,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,37257.0,MooringSystemSupplyChain,,,,
3168,0.0,1.0,Ropes Production 1,"168, Manufacture: polyester_d0.123",216.20940000000002,ACTION,37409.630500000014,MooringSystemSupplyChain,,,,
