,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,per_trip,location,max_waveheight,max_windspeed,transit_speed
2309,,WTIV,Delay,31.0,516666.6666666667,ACTION,2905.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2313,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2911.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2315,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2914.216666666668,TurbineInstallation,,,,,,,,
2316,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2915.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2317,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2921.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2318,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2924.716666666668,TurbineInstallation,,,,,,,,
2319,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2925.716666666668,TurbineInstallation,,,,,,,,
2320,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2927.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2321,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2933.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2322,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2934.216666666668,TurbineInstallation,,,,,,,,
2323,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2935.216666666668,TurbineInstallation,,,,,,,,
2324,,WTIV,Lift Blade,1.5,25000.0,ACTION,2936.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2326,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2940.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2328,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2941.216666666668,TurbineInstallation,,,,,,,,
2329,,WTIV,Lift Blade,1.5,25000.0,ACTION,2942.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2331,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2946.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2333,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2947.216666666668,TurbineInstallation,,,,,,,,
2334,,WTIV,Lift Blade,1.5,25000.0,ACTION,2948.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2336,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2952.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2337,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2952.6500000000015,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2339,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2954.6500000000015,TurbineInstallation,,,,,,,,
2342,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2955.083333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2343,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2958.083333333335,TurbineInstallation,,,,,,,,
2344,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2958.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2347,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2964.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2350,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2967.833333333335,TurbineInstallation,,,,,,,,
2351,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2969.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2355,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2975.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2356,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2978.333333333335,TurbineInstallation,,,,,,,,
2357,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2979.333333333335,TurbineInstallation,,,,,,,,
2358,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2980.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2359,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2986.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2360,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2987.833333333335,TurbineInstallation,,,,,,,,
2361,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2988.833333333335,TurbineInstallation,,,,,,,,
2362,,WTIV,Lift Blade,1.5,25000.0,ACTION,2990.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2363,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2993.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2364,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2994.833333333335,TurbineInstallation,,,,,,,,
2367,,WTIV,Lift Blade,1.5,25000.0,ACTION,2996.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2368,,WTIV,Delay,27.0,450000.00000000006,ACTION,3023.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2369,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3026.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2370,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3027.833333333335,TurbineInstallation,,,,,,,,
2371,,WTIV,Lift Blade,1.5,25000.0,ACTION,3029.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2372,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3032.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2373,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3033.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2374,,WTIV,Transit,12.0,200000.0,ACTION,3045.2666666666682,TurbineInstallation,,,,,,,,
2375,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3049.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2376,,WTIV,Delay,32.0,533333.3333333334,ACTION,3081.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2377,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3085.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2378,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3089.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2379,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3090.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2380,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3092.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2381,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3093.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2382,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3097.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2383,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3101.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2385,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3105.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2386,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3107.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2387,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3108.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2388,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3110.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2393,,WTIV,Transit,12.0,200000.0,ACTION,3122.2666666666682,TurbineInstallation,,,,,,,,
2394,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3124.2666666666682,TurbineInstallation,,,,,,,,
2396,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3124.7000000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2397,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3127.7000000000016,TurbineInstallation,,,,,,,,
2399,,WTIV,Delay,10.0,166666.6666666667,ACTION,3137.7000000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2401,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3138.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2403,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3144.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2404,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3147.4500000000016,TurbineInstallation,,,,,,,,
2405,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3148.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2406,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3154.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2407,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3157.9500000000016,TurbineInstallation,,,,,,,,
2408,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3158.9500000000016,TurbineInstallation,,,,,,,,
2409,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3160.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2410,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3166.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2412,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3167.4500000000016,TurbineInstallation,,,,,,,,
2414,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3168.4500000000016,TurbineInstallation,,,,,,,,
2415,,WTIV,Lift Blade,1.5,25000.0,ACTION,3169.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2416,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3173.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2418,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3174.4500000000016,TurbineInstallation,,,,,,,,
2419,,WTIV,Lift Blade,1.5,25000.0,ACTION,3175.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2421,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3179.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2422,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3180.4500000000016,TurbineInstallation,,,,,,,,
2425,,WTIV,Delay,24.0,400000.0,ACTION,3204.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2426,,WTIV,Lift Blade,1.5,25000.0,ACTION,3205.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2427,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3209.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2428,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3209.883333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2429,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3211.883333333335,TurbineInstallation,,,,,,,,
2430,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3212.3166666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2431,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3215.3166666666684,TurbineInstallation,,,,,,,,
2432,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3216.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2434,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3222.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2436,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3225.0666666666684,TurbineInstallation,,,,,,,,
2437,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3226.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2438,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3232.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2439,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3235.5666666666684,TurbineInstallation,,,,,,,,
2440,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3236.5666666666684,TurbineInstallation,,,,,,,,
2441,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3238.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2444,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3244.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2446,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3245.0666666666684,TurbineInstallation,,,,,,,,
2448,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3246.0666666666684,TurbineInstallation,,,,,,,,
2449,,WTIV,Lift Blade,1.5,25000.0,ACTION,3247.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2450,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3251.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2451,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3252.0666666666684,TurbineInstallation,,,,,,,,
2452,,WTIV,Lift Blade,1.5,25000.0,ACTION,3253.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2453,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3257.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2454,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3258.0666666666684,TurbineInstallation,,,,,,,,
2455,,WTIV,Lift Blade,1.5,25000.0,ACTION,3259.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2456,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3263.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2457,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3263.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2458,,WTIV,Transit,12.0,200000.0,ACTION,3275.500000000002,TurbineInstallation,,,,,,,,
2459,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3279.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2460,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3283.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2462,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3287.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2464,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3289.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2465,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3290.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2466,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3292.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2467,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3296.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2468,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3300.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2469,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3304.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2470,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3305.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2471,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3307.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2472,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3308.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2473,,WTIV,Transit,12.0,200000.0,ACTION,3320.500000000002,TurbineInstallation,,,,,,,,
2474,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3322.500000000002,TurbineInstallation,,,,,,,,
2475,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3322.933333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2476,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3325.933333333335,TurbineInstallation,,,,,,,,
2477,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3326.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2478,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3332.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2479,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3335.683333333335,TurbineInstallation,,,,,,,,
2480,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3337.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2481,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3343.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2482,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3346.183333333335,TurbineInstallation,,,,,,,,
2483,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3347.183333333335,TurbineInstallation,,,,,,,,
2484,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3348.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2485,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3354.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2486,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3355.683333333335,TurbineInstallation,,,,,,,,
2487,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3356.683333333335,TurbineInstallation,,,,,,,,
2488,,WTIV,Lift Blade,1.5,25000.0,ACTION,3358.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2489,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3361.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2490,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3362.683333333335,TurbineInstallation,,,,,,,,
2491,,WTIV,Lift Blade,1.5,25000.0,ACTION,3364.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2492,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3367.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2493,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3368.683333333335,TurbineInstallation,,,,,,,,
2494,,WTIV,Lift Blade,1.5,25000.0,ACTION,3370.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2495,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3373.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2496,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3374.1166666666686,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2497,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3376.1166666666686,TurbineInstallation,,,,,,,,
2498,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3376.550000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2499,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3379.550000000002,TurbineInstallation,,,,,,,,
2500,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3380.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2501,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3386.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2502,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3389.300000000002,TurbineInstallation,,,,,,,,
2503,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3390.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2504,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3396.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2505,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3399.800000000002,TurbineInstallation,,,,,,,,
2506,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3400.800000000002,TurbineInstallation,,,,,,,,
2507,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3402.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2511,,WTIV,Delay,95.0,1583333.3333333335,ACTION,3497.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2512,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3503.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2513,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3504.300000000002,TurbineInstallation,,,,,,,,
2514,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3505.300000000002,TurbineInstallation,,,,,,,,
2515,,WTIV,Lift Blade,1.5,25000.0,ACTION,3506.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2516,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3510.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2517,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3511.300000000002,TurbineInstallation,,,,,,,,
2519,,WTIV,Lift Blade,1.5,25000.0,ACTION,3512.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2520,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3516.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2522,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3517.300000000002,TurbineInstallation,,,,,,,,
2525,,WTIV,Lift Blade,1.5,25000.0,ACTION,3518.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2526,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3522.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2527,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3522.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2530,,WTIV,Transit,12.0,200000.0,ACTION,3534.7333333333354,TurbineInstallation,,,,,,,,
2531,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3538.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2533,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3542.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2535,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3546.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2536,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3548.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2537,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3549.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2538,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3551.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2539,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3555.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2543,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3559.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2544,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3563.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2546,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3564.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2547,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3566.2333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2548,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3567.7333333333354,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2551,,WTIV,Transit,12.0,200000.0,ACTION,3579.7333333333354,TurbineInstallation,,,,,,,,
2552,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3581.7333333333354,TurbineInstallation,,,,,,,,
2553,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3582.166666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2554,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3585.166666666669,TurbineInstallation,,,,,,,,
2555,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3585.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2556,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3591.916666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2557,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3594.916666666669,TurbineInstallation,,,,,,,,
2558,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3596.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2559,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3602.416666666669,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
2560,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3605.416666666669,TurbineInstallation,,,,,,,,
2561,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3606.416666666669,TurbineInstallation,,,,,,,,
